Date,Close,Open,RSV,ATR,MA7,MA14,MA21,Middle_Band,Upper_Band,Lower_Band,DIF,DEA,MACD
2020/2/6,1238.76,1191.73,87.59616894331923,70.19785714285712,1181.112857142857,1165.4735714285714,1121.9361904761904,1121.9361904761904,1286.6446988174414,957.2276821349393,45.615317,42.390824,6.448987
2020/2/7,1307.76,1240.04,100,74.58571428571427,1197.2199999999998,1181.9964285714286,1136.5914285714284,1136.5914285714284,1311.4802515419087,961.7026056009481,53.606834,44.634026,17.945617
2020/2/10,1322.25,1310.53,95.55043155828375,75.08785714285712,1208.3228571428572,1197.4535714285714,1150.9976190476189,1150.9976190476189,1334.1114349367365,967.8838031585012,60.412988,47.789818,25.246339
2020/2/11,1283.57,1318.42,83.49795905649205,77.08714285714281,1219.9614285714285,1209.2578571428571,1163.3352380952379,1163.3352380952379,1343.9851286920261,982.6853474984496,61.971393,50.626133,22.69052
2020/2/12,1348.7,1274.8,96.5647195245688,82.15714285714282,1265.4114285714288,1225.967142857143,1178.6409523809523,1178.6409523809523,1365.6302807451807,991.6516240167238,67.681695,54.037246,27.288899
2020/2/13,1360.71,1360.13,87.57358911896061,83.17642857142853,1295.0514285714287,1240.7107142857144,1193.7661904761903,1193.7661904761903,1385.1567736768661,1002.3756072755147,72.34234,57.698265,29.28815
2020/2/14,1327.22,1359.37,77.07661514511285,81.65714285714282,1312.7099999999998,1247.0364285714284,1206.9119047619047,1206.9119047619047,1397.1065724164175,1016.7172371073918,72.497861,60.658184,23.679354
2020/2/17,1381.55,1332.97,88.41003666927605,81.13285714285712,1333.1085714285714,1257.1107142857143,1221.3519047619047,1221.3519047619047,1414.2378668032925,1028.465942720517,76.127538,63.752055,24.750967
2020/2/18,1399.38,1381.58,95.27414544620328,79.64285714285711,1346.1971428571428,1271.7085714285713,1236.73,1236.73,1434.8875363083362,1038.5724636916639,79.526089,66.906861,25.238454
2020/2/19,1373.44,1398.78,78.23423625941328,75.95785714285714,1353.51,1280.9164285714287,1249.472380952381,1249.472380952381,1446.6034162376238,1052.341345667138,79.213202,69.36813,19.690146
2020/2/20,1348.34,1377.76,56.26884077829533,74.73928571428567,1362.7628571428572,1291.3621428571428,1260.4261904761904,1260.4261904761904,1449.844597729329,1071.0077832230518,76.06307,70.707118,10.711905
2020/2/21,1346.86,1337.56,55.25486434639617,63.99714285714284,1362.5,1313.955714285714,1271.4780952380952,1271.4780952380952,1456.1406002630877,1086.8155902131027,72.610139,71.087722,3.044835
2020/2/24,1351.71,1341.99,55.987479071121804,57.41142857142855,1361.2142857142858,1328.1328571428571,1280.8785714285714,1280.8785714285714,1467.467092142214,1094.2900507149288,69.46428,70.763034,-2.597507
2020/2/25,1367.37,1312.48,57.815442561205124,55.40857142857141,1366.9500000000003,1339.83,1287.007619047619,1287.007619047619,1476.1238179001266,1097.8914201951116,67.457191,70.101865,-5.289348
2020/2/26,1288.24,1348.08,1.5021459227468585,56.90214285714285,1353.6200000000001,1343.3642857142856,1289.280476190476,1289.280476190476,1473.130138503551,1105.430813877401,58.803578,67.842208,-18.07726
2020/2/27,1264.94,1293.19,8.393479342956699,54.631428571428565,1334.4142857142856,1340.3057142857144,1292.6104761904762,1292.6104761904762,1475.5283100854856,1109.6926422954668,49.494865,64.172739,-29.355748
2020/2/28,1191.06,1206.86,1.759452614742095,57.11285714285715,1308.3600000000001,1330.935,1290.0642857142857,1290.0642857142857,1474.225128443507,1105.9034429850644,35.744109,58.487013,-45.485808
2020/3/2,1252.62,1202.96,29.110943262096207,57.968571428571444,1294.685714285714,1328.724285714286,1292.47,1292.47,1430.678468687133,1154.261531312867,29.474154,52.684441,-46.420575
2020/3/3,1285.03,1278.27,48.260398186477445,57.57357142857144,1285.8528571428571,1324.1764285714287,1304.588095238095,1304.588095238095,1423.424043440915,1185.7521470352751,26.811321,47.509817,-41.396992
2020/3/4,1255.72,1268.83,36.779760947633626,57.37714285714287,1272.1399999999999,1316.677142857143,1309.4685714285715,1309.4685714285715,1420.2993411016002,1198.6378017555428,22.081394,42.424133,-40.685477
2020/3/5,1264.79,1277.71,42.11296617519517,54.09214285714287,1257.4857142857143,1312.2178571428572,1312.3819047619047,1312.3819047619047,1420.0201658325666,1204.7436436912428,18.847504,37.708807,-37.722606
2020/3/6,1243.37,1246.1,30.501951431049424,52.152142857142884,1251.0757142857144,1302.3478571428573,1312.6014285714286,1312.6014285714286,1425.030593410077,1200.1722637327803,14.390325,33.045111,-37.309571
2020/3/9,1171.86,1216.04,0,54.96142857142859,1237.7785714285712,1286.0964285714285,1306.1299999999999,1306.1299999999999,1434.8471633588856,1177.4128366411142,5.02974,27.442036,-44.824594
2020/3/10,1216.33,1148.4,41.046399838081236,57.98928571428572,1241.3885714285714,1274.8742857142856,1301.0861904761905,1301.0861904761905,1435.578724661472,1166.593656290909,1.186093,22.190848,-42.00951
2020/3/11,1184.71,1218.52,25.046804634923863,56.59142857142859,1231.6871428571428,1263.1864285714287,1296.3785714285714,1296.3785714285714,1438.6445219171587,1154.112620939984,-4.361221,16.880434,-42.48331
2020/3/12,1167.07,1161.92,16.121034255932763,56.36357142857144,1214.8357142857142,1250.3442857142857,1287.7295238095237,1287.7295238095237,1436.9960128008227,1138.4630348182247,-10.064886,11.49137,-43.112512
2020/3/13,1175.28,1103.96,31.160433414889887,60.16785714285715,1203.3442857142857,1237.7421428571429,1278.8995238095238,1278.8995238095238,1434.2629664071617,1123.5360812118859,-13.763941,6.440308,-40.408498
2020/3/16,1115.08,1188.08,6.399999999999937,62.04500000000002,1181.957142857143,1219.7214285714285,1268.797619047619,1268.797619047619,1431.7418161471815,1105.8534219480566,-21.307487,0.890749,-44.396471
