Date,Close,Open,RSV,ATR,MA7,MA14,MA21,Middle_Band,Upper_Band,Lower_Band,DIF,DEA,MACD
2010/7/2,873.72,879.56,17.82979846871424,44.80214285714284,949.6000000000001,1005.65,1013.8790476190476,1013.8790476190476,1156.2822254775858,871.4758697605093,-23.836399,-1.207374,-45.258049
2010/7/5,862.86,857.96,13.051130863328334,43.91428571428571,922.6800000000001,987.4335714285714,1008.6233333333333,1008.6233333333333,1166.5694195379886,850.6772471286781,-30.219621,-7.009824,-46.419594
2010/7/6,894.33,859.85,26.898706327554343,46.04357142857143,905.1585714285715,971.12,1003.7204761904762,1003.7204761904762,1169.8116531290543,837.6292992518981,-32.36591,-12.081041,-40.569739
2010/7/7,909.18,897.15,35.54952510176386,42.711428571428556,893.8257142857144,959.9657142857142,999.4638095238096,999.4638095238096,1170.36982370766,828.5577953399592,-32.494018,-16.163636,-32.660764
2010/7/8,906.13,912.63,40.091253916772004,39.539285714285704,892.7099999999999,953.2071428571429,993.6633333333333,993.6633333333333,1165.7772848734012,821.5493817932655,-32.467391,-19.424387,-26.086007
2010/7/9,932.9,904.23,62.425646484252695,37.60285714285713,894.5600000000001,945.4507142857143,987.1471428571429,987.1471428571429,1156.9938141785065,817.3004715357793,-29.941031,-21.527716,-16.82663
2010/7/12,930.93,932.29,89.96593942741407,37.122857142857136,901.4357142857142,937.9685714285715,980.6457142857143,980.6457142857143,1145.853319217716,815.4381093537125,-27.777632,-22.777699,-9.999866
2010/7/13,931.83,925.7,90.79443984166437,36.96071428571429,909.737142857143,929.6685714285715,973.6790476190475,973.6790476190475,1125.6116134466124,821.7464817914827,-25.694313,-23.361022,-4.666582
2010/7/14,923.11,930.5,82.76719138359566,37.22071428571429,918.3442857142857,920.512142857143,964.4038095238095,964.4038095238095,1098.2693094383444,830.5383096092746,-24.464882,-23.581794,-1.766176
2010/7/15,893.28,920.79,50.720665854648786,36.26214285714286,918.1942857142857,911.6764285714286,953.4780952380953,953.4780952380953,1079.7910970275095,827.1650934486811,-25.602452,-23.985926,-3.233053
2010/7/16,893.07,885.84,41.56279961649094,35.83071428571429,915.8928571428571,904.8592857142856,945.2747619047619,945.2747619047619,1071.279235827004,819.2702879825199,-26.218697,-24.43248,-3.572434
2010/7/19,908.84,882.42,54.21235253296325,32.430714285714295,916.2800000000001,904.495,940.8980952380953,940.8980952380953,1058.6585971097015,823.1375933664891,-25.144715,-24.574927,-1.139577
2010/7/20,937.83,910.33,94.44829979181125,31.647857142857145,916.9842857142858,905.7721428571429,935.9619047619047,935.9619047619047,1043.9907273096514,827.9330822141579,-21.704135,-24.000769,4.593267
2010/7/21,942.07,940.91,80.2419802419803,30.432857142857138,918.5757142857144,910.0057142857144,931.5042857142857,931.5042857142857,1024.742675955306,838.2658954732656,-18.422949,-22.885205,8.924511
2010/7/22,951.03,939.03,90.18759018759016,27.964999999999993,921.3185714285713,915.5278571428571,926.8852380952382,926.8852380952382,1000.3738997269551,853.3965764635212,-14.927514,-21.293667,12.732305
2010/7/23,961.42,952.67,95.65762004175356,26.98071428571427,926.7914285714286,922.5678571428572,922.6052380952381,922.6052380952381,983.9631366645506,861.2473395259256,-11.189979,-19.272929,16.165901
2010/7/26,966.99,963.6,99.4068923202781,24.93142857142856,937.3214285714286,927.757857142857,920.224761904762,920.224761904762,976.947689776265,863.501834033259,-7.689859,-16.956315,18.532912
