Date,Close,Open,RSV,ATR,MA7,MA14,MA21,Middle_Band,Upper_Band,Lower_Band,DIF,DEA,MACD
2005/2/1,955.95,953.33,21.417565485362093,16.25428571428571,977.2157142857143,976.7064285714285,981.1495238095238,981.1495238095238,1011.2384039901871,951.0606436288605,-4.745728,-1.781628,-5.9282
2005/2/2,1006.91,956.7,99.96849897621675,19.412142857142847,978.47,977.4228571428572,982.2980952380951,982.2980952380951,1014.1722870751152,950.4239034010751,-1.762355,-1.777774,0.030837
2005/2/3,993.22,1005.56,65.8746948738812,19.612142857142853,977.8185714285713,977.7735714285715,982.329523809524,982.329523809524,1014.6099411256811,950.0491064933668,-0.496951,-1.521609,2.049317
2005/2/4,1016.86,992.25,93.8936886806268,20.173571428571424,981.6657142857142,981.3028571428571,983.9338095238096,983.9338095238096,1019.734310475906,948.1333085717132,2.385939,-0.7401,6.252076
2005/2/16,1023.58,1023.32,87.98906968078505,20.302857142857135,988.6585714285715,984.7950000000001,985.8204761904761,985.8204761904761,1025.6009987320945,946.0399536488577,5.153491,0.438618,9.429744
2005/2/17,1020.61,1024.43,84.30008694572105,20.625714285714277,996.0014285714285,988.6092857142858,987.0933333333332,987.0933333333332,1029.6198090000469,944.5668576666196,7.026148,1.756124,10.540047
2005/2/18,1006.05,1020.12,66.21537697180469,20.667857142857137,1003.3114285714286,992.1671428571428,987.517619047619,987.517619047619,1030.7099752914585,944.3252628037794,7.251778,2.855255,8.793047
2005/2/21,1025.63,1006.69,90.53533722518955,19.152142857142866,1013.2657142857142,995.2407142857144,988.8928571428571,988.8928571428571,1035.2589465095257,942.5267677761885,8.90785,4.065774,9.684152
2005/2/22,1046.74,1026.84,97.97790285595158,19.50214285714287,1018.9557142857142,998.7128571428572,991.2671428571429,991.2671428571429,1044.4471460241427,938.087139690143,11.787817,5.610183,12.355269
2005/2/23,1043.94,1046.81,93.89731998708443,19.50857142857143,1026.2014285714286,1002.0100000000001,993.9161904761905,993.9161904761905,1050.7178841036466,937.1144968487345,13.686506,7.225447,12.922116
2005/2/24,1045.46,1042.25,93.04508128037561,19.525714285714287,1030.287142857143,1005.9764285714285,997.6309523809524,997.6309523809524,1057.7623014515716,937.4996033103333,15.139364,8.808231,12.662267
2005/2/25,1046.76,1046.27,81.70836928386535,19.372857142857146,1033.5985714285714,1011.1285714285714,1001.0628571428572,1001.0628571428572,1062.90182372883,939.2238905568843,16.208819,10.288348,11.840941
2005/2/28,1039.99,1046.21,63.80687093779016,19.575000000000006,1036.3671428571429,1016.1842857142857,1004.5285714285714,1004.5285714285714,1064.4166910130803,944.6404518440625,16.321938,11.495066,9.653743
2005/3/1,1035.93,1039.35,56.26740947075219,19.253571428571426,1040.6357142857144,1021.9735714285714,1008.3233333333334,1008.3233333333334,1068.3965302552642,948.2501364114025,15.900684,12.37619,7.048988
2005/3/2,1021.32,1036.37,29.13649025069647,20.112142857142853,1040.02,1026.642857142857,1010.1671428571428,1010.1671428571428,1070.2025986618942,950.1316870523916,14.223967,12.745745,2.956444
