Date,Close,Open,RSV,ATR,MA7,MA14,MA21,Middle_Band,Upper_Band,Lower_Band,DIF,DEA,MACD
2004/2/11,1110.06,1121.81,57.73100344188499,25.47785714285713,1121,1103.3264285714286,1094.377619047619,1094.377619047619,1138.3851078361613,1050.3701302590766,22.731836,22.32795,0.80777
2004/2/12,1094.11,1110.84,33.51846709247415,25.203571428571422,1119.7371428571428,1102.7385714285713,1098.3185714285714,1098.3185714285714,1138.6845364955614,1057.9526063615815,19.973055,21.856971,-3.767833
2004/2/13,1096.36,1094,20.781249999999684,24.59571428571428,1115.1542857142856,1103.9271428571428,1100.0119047619048,1100.0119047619048,1138.758151018121,1061.2656585056886,17.763491,21.038275,-6.549569
2004/2/16,1123.75,1098.86,65.6691134952005,25.314285714285706,1114.5614285714285,1107.482142857143,1102.3019047619046,1102.3019047619046,1141.6256565773415,1062.9781529464676,18.014875,20.433595,-4.83744
2004/2/17,1123.62,1127.1,65.4244306418218,24.704285714285707,1114.7814285714285,1110.3371428571427,1104.0790476190475,1104.0790476190475,1144.4562814337394,1063.7018138043557,17.996161,19.946108,-3.899895
2004/2/18,1129.28,1123.7,76.07754564276301,24.66999999999999,1114.02,1112.3857142857144,1105.3466666666666,1105.3466666666666,1145.7728361351521,1064.920497198181,18.227924,19.602471,-2.749095
2004/2/19,1122.38,1130.4,63.09053265575031,23.324285714285697,1114.222857142857,1116.3021428571428,1107.2795238095237,1107.2795238095237,1148.0795786469478,1066.4794689720995,17.651352,19.212247,-3.121792
2004/2/20,1124.66,1122.93,67.3818934688502,20.729285714285684,1116.3085714285714,1118.6542857142856,1107.6538095238095,1107.6538095238095,1149.15481495234,1066.152804095279,17.180347,18.805867,-3.251041
2004/2/23,1093.14,1126.23,8.695652173913446,22.062142857142835,1116.1699999999998,1117.9535714285714,1107.2157142857143,1107.2157142857143,1147.2033463078385,1067.22808226359,14.101122,17.864918,-7.527592
2004/2/24,1093.1,1090.25,31.58935361216727,21.80642857142855,1115.7042857142858,1115.4292857142857,1107.852857142857,1107.852857142857,1145.1823743334687,1070.5233399522451,11.524737,16.596882,-10.14429
2004/2/25,1070.36,1094.43,4.552501761803804,23.161428571428537,1108.077142857143,1111.3192857142858,1107.6804761904762,1107.6804761904762,1147.3507299808095,1068.0102224001428,7.560849,14.789675,-14.457653
2004/2/26,1079.9,1068.13,24.323621227887713,22.364999999999977,1101.8314285714284,1108.3064285714286,1107.5019047619048,1107.5019047619048,1149.1145375097917,1065.889272014018,5.1301,12.85776,-15.45532
2004/2/27,1088.73,1081.72,35.80905306971906,22.233571428571395,1096.0385714285715,1105.0292857142856,1106.9366666666665,1106.9366666666665,1145.172321231483,1068.70101210185,3.871592,11.060527,-14.377869
2004/3/1,1094.24,1089.65,42.976066597294505,21.811428571428547,1092.0185714285712,1103.1207142857143,1108.2076190476191,1108.2076190476191,1146.2217345838246,1070.1935035114136,3.281005,9.504622,-12.447234
2004/3/2,1093.39,1096.11,41.870447450572456,21.05857142857141,1087.5514285714285,1101.93,1108.2866666666666,1108.2866666666666,1146.8590834679862,1069.714249865347,2.713098,8.146318,-10.866439
2004/3/3,1072.64,1093.36,16.744730679157005,20.744999999999973,1084.6228571428571,1100.3964285714285,1106.8433333333332,1106.8433333333332,1147.3813556541643,1066.3053110125022,0.581967,6.633447,-12.10296
2004/3/4,1078.35,1070.9,25.102459016393265,20.77499999999996,1082.5157142857142,1099.1100000000001,1104.4580952380952,1104.4580952380952,1145.354726626846,1063.5614638493444,-0.638855,5.178987,-11.635685
2004/3/5,1071.58,1080.34,24.05561993047489,19.69214285714283,1082.69,1095.3835714285715,1101.7761904761905,1101.7761904761905,1144.0013567810577,1059.5510241713234,-2.128117,3.717566,-11.691367
2004/3/8,1057.1,1070.11,2.1941626992340026,20.2835714285714,1079.432857142857,1090.6321428571428,1098.6819047619047,1098.6819047619047,1142.0389785974273,1055.324830926382,-4.425765,2.0889,-13.02933
2004/3/9,1061.16,1057.36,11.724295855278474,20.386428571428546,1075.4942857142858,1085.7664285714286,1095.1842857142856,1095.1842857142856,1139.7810712840765,1050.5875001444947,-5.851606,0.500799,-12.70481
2004/3/10,1091.1,1062.98,80.28394779024475,21.227857142857115,1075.0457142857142,1083.5321428571428,1093.7623809523811,1093.7623809523811,1137.713784199245,1049.8109777055172,-4.513657,-0.502093,-8.023129
2004/3/11,1095.56,1092.74,85.57817236899075,21.459285714285702,1075.3557142857142,1081.4535714285714,1093.0719047619048,1093.0719047619048,1137.0361639301263,1049.1076455936832,-3.058185,-1.013311,-4.089748
2004/3/12,1099.08,1096.35,93.20051971,19.757857142857137,1079.1328571428571,1081.8778571428572,1093.3085714285714,1093.3085714285714,1137.3331207523058,1049.284022104837,-1.602209,-1.131091,-0.942237
2004/3/15,1131.68,1100.4,96.67689161554203,20.58571428571427,1086.7514285714285,1084.6335714285713,1094.990476190476,1094.990476190476,1140.299301809194,1049.6816505717582,2.157341,-0.473404,5.261491
2004/3/16,1135.57,1136.27,95.30257639304965,18.758571428571436,1095.892857142857,1089.2914285714285,1095.5533333333333,1095.5533333333333,1142.805181751648,1048.3014849150186,5.388586,0.698994,9.379185
2004/3/17,1135.17,1136.45,94.82324745356509,18.447857142857156,1107.0457142857142,1093.2392857142856,1096.1033333333332,1096.1033333333332,1144.3402279156692,1047.8664387509973,7.826871,2.124569,11.404604
2004/3/18,1111.85,1134.93,65.06937157514278,19.91214285714287,1114.287142857143,1094.8907142857142,1095.2733333333333,1095.2733333333333,1142.4444791078874,1048.1021875587792,7.787728,3.257201,9.061055
2004/3/19,1129.78,1110.44,85.83539385376191,20.198571428571444,1119.8128571428572,1097.4292857142857,1095.6257142857144,1095.6257142857144,1143.5489148641839,1047.7025137072449,9.098625,4.425486,9.346279
2004/3/22,1134.79,1130.87,91.0947608778384,20.386428571428578,1125.4171428571428,1100.3864285714285,1096.1080952380953,1096.1080952380953,1147.3471873353153,1044.8690031408753,10.421651,5.624719,9.593865
2004/3/23,1121.33,1133.99,62.93883460007235,19.909285714285716,1128.5957142857144,1103.8642857142856,1097.4504761904761,1097.4504761904761,1149.8652830980468,1045.0356692829055,10.265713,6.552918,7.42559
2004/3/24,1115.51,1120.21,50.721379051901806,19.791428571428582,1126.2857142857142,1106.5185714285712,1098.517619047619,1098.517619047619,1149.8584120929775,1047.1768260022607,9.562277,7.15479,4.814975
2004/3/25,1115.24,1114.75,36.221795487277895,20.160714285714285,1123.3814285714286,1109.6371428571426,1100.654761904762,1100.654761904762,1151.5240130347552,1049.7855107747687,8.880642,7.49996,2.761364
